order_id,product_name,product_category,quantity,unit_price,total_price
1463,T-Shirt,Clothing,1,36.31,36.31
1464,Running Shoes,Sports,2,365.74,731.48
1464,Jacket,Clothing,1,186.03,186.03
1465,Coffee Maker,Home & Garden,1,290.08,290.08
1465,MacBook Pro,Electronics,2,945.11,1890.22
1466,Makeup Kit,Beauty,1,77.19,77.19
1466,Makeup Kit,Beauty,2,74.8,149.6
1466,Dress,Clothing,2,182.31,364.62
1467,Plant Pot,Home & Garden,2,248.53,497.06
1467,Coffee Maker,Home & Garden,2,43.91,87.82
1468,Fiction Novel,Books,2,44.28,88.56
1468,Plant Pot,Home & Garden,2,65.64,131.28
1468,iPhone 15,Electronics,1,908.68,908.68
1469,Skincare Set,Beauty,1,38.14,38.14
1470,Jacket,Clothing,2,160.74,321.48
1470,Jeans,Clothing,2,64.22,128.44
1470,Fiction Novel,Books,2,19.77,39.54
1471,Jeans,Clothing,2,112.23,224.46
1471,Running Shoes,Sports,2,235.09,470.18
1472,AirPods,Electronics,1,727.55,727.55
1472,iPad,Electronics,1,395.8,395.8
1473,Yoga Mat,Sports,2,220.24,440.48
1473,Coffee Maker,Home & Garden,2,250.7,501.4
1473,Perfume,Beauty,1,36.74,36.74
1474,Lamp,Home & Garden,2,196.68,393.36
1474,Dumbbells,Sports,2,245.99,491.98
1474,Business Book,Books,1,10.38,10.38
1475,Jacket,Clothing,2,49.29,98.58
1475,Dress,Clothing,2,29.4,58.8
1476,Fiction Novel,Books,2,30.49,60.98
1477,Dress,Clothing,1,80.57,80.57
1477,AirPods,Electronics,1,375.7,375.7
1478,Dumbbells,Sports,1,234.72,234.72
1478,iPhone 15,Electronics,1,311.54,311.54
1479,Cookbook,Books,2,11.14,22.28
1479,AirPods,Electronics,2,577.34,1154.68
1479,Plant Pot,Home & Garden,2,229.93,459.86
1480,T-Shirt,Clothing,2,170.94,341.88
1481,Jeans,Clothing,1,66.64,66.64
1482,iPhone 15,Electronics,1,208.84,208.84
1482,iPhone 15,Electronics,1,682.44,682.44
1482,Business Book,Books,2,32.44,64.88
1483,Makeup Kit,Beauty,1,60.16,60.16
1484,Makeup Kit,Beauty,2,81.17,162.34
1485,Perfume,Beauty,2,66.03,132.06
1485,Jacket,Clothing,2,32.96,65.92
1486,Fiction Novel,Books,1,44.01,44.01
1487,Coffee Maker,Home & Garden,2,125.5,251.0
1487,Skincare Set,Beauty,1,45.71,45.71
1487,T-Shirt,Clothing,1,99.29,99.29
1488,Skincare Set,Beauty,1,48.91,48.91
1488,Yoga Mat,Sports,2,114.87,229.74
1488,Dumbbells,Sports,2,157.62,315.24
1489,Coffee Maker,Home & Garden,1,75.72,75.72
1489,Cookbook,Books,2,26.89,53.78
1490,Cookbook,Books,2,30.55,61.1
1491,Dumbbells,Sports,2,132.8,265.6
1491,Running Shoes,Sports,2,109.8,219.6
1491,Dress,Clothing,2,33.8,67.6
1492,Coffee Maker,Home & Garden,2,50.11,100.22
1492,iPad,Electronics,2,459.66,919.32
1493,Perfume,Beauty,1,11.53,11.53
1493,Business Book,Books,2,14.39,28.78
1494,Running Shoes,Sports,2,204.45,408.9
1494,Makeup Kit,Beauty,2,23.14,46.28
1494,Skincare Set,Beauty,2,46.16,92.32
1495,Jeans,Clothing,1,107.63,107.63
1495,Cookbook,Books,2,37.49,74.98
1495,iPhone 15,Electronics,1,350.43,350.43
1496,Lamp,Home & Garden,2,66.41,132.82
1496,AirPods,Electronics,1,240.34,240.34
1497,Running Shoes,Sports,1,360.59,360.59
1498,Running Shoes,Sports,1,168.47,168.47
1498,Running Shoes,Sports,1,169.99,169.99
1499,Cookbook,Books,1,48.33,48.33
1499,Dumbbells,Sports,2,63.75,127.5
1499,Business Book,Books,2,41.44,82.88
1500,Fiction Novel,Books,2,20.96,41.92
1501,Lamp,Home & Garden,1,81.72,81.72
1501,Business Book,Books,2,40.56,81.12
1501,Lamp,Home & Garden,1,156.82,156.82
1502,Jacket,Clothing,2,194.36,388.72
1502,Lamp,Home & Garden,2,132.44,264.88
1503,Perfume,Beauty,1,19.91,19.91
1504,Cookbook,Books,1,48.08,48.08
1504,Coffee Maker,Home & Garden,2,181.98,363.96
1504,Cookbook,Books,2,36.73,73.46
1505,Skincare Set,Beauty,2,37.94,75.88
1506,Fiction Novel,Books,2,29.0,58.0
1506,T-Shirt,Clothing,1,116.89,116.89
1507,Makeup Kit,Beauty,2,41.67,83.34
1508,Yoga Mat,Sports,1,131.36,131.36
1508,Plant Pot,Home & Garden,1,201.36,201.36
1509,Fiction Novel,Books,2,13.02,26.04
1509,Business Book,Books,2,30.01,60.02
1510,Cookbook,Books,2,15.95,31.9
1510,Jacket,Clothing,2,167.22,334.44
1510,iPad,Electronics,1,220.45,220.45
1511,Coffee Maker,Home & Garden,1,177.36,177.36
1512,Jeans,Clothing,2,40.63,81.26
1512,Plant Pot,Home & Garden,1,212.51,212.51
1512,Jacket,Clothing,1,166.45,166.45
1513,iPad,Electronics,1,431.7,431.7
1513,Coffee Maker,Home & Garden,1,35.63,35.63
1514,Dress,Clothing,1,189.95,189.95
1515,Plant Pot,Home & Garden,1,266.51,266.51
1515,iPad,Electronics,1,917.13,917.13
1515,Dumbbells,Sports,1,273.77,273.77
1516,Dress,Clothing,1,140.11,140.11
1516,Lamp,Home & Garden,1,116.96,116.96
1516,Fiction Novel,Books,1,37.43,37.43
1517,Jacket,Clothing,2,158.58,317.16
1517,MacBook Pro,Electronics,2,792.0,1584.0
1517,MacBook Pro,Electronics,2,691.5,1383.0
1518,T-Shirt,Clothing,1,162.15,162.15
1519,Dumbbells,Sports,2,94.62,189.24
1519,MacBook Pro,Electronics,1,637.44,637.44
1519,Cookbook,Books,1,33.17,33.17
1520,Lamp,Home & Garden,2,202.85,405.7
1521,Jeans,Clothing,1,38.45,38.45
1522,Dress,Clothing,1,104.5,104.5
1522,iPad,Electronics,1,656.12,656.12
1522,Makeup Kit,Beauty,2,11.18,22.36
1523,Fiction Novel,Books,2,26.16,52.32
1523,Lamp,Home & Garden,2,68.89,137.78
1523,Fiction Novel,Books,2,38.6,77.2
1524,Fiction Novel,Books,2,23.67,47.34
1525,Skincare Set,Beauty,1,95.86,95.86
1525,Fiction Novel,Books,1,32.6,32.6
1525,Plant Pot,Home & Garden,1,157.25,157.25
1526,Dress,Clothing,1,96.24,96.24
1527,Perfume,Beauty,2,72.11,144.22
1527,Business Book,Books,2,44.79,89.58
1528,Dress,Clothing,2,115.26,230.52
1529,Perfume,Beauty,1,12.01,12.01
1530,AirPods,Electronics,2,499.55,999.1
1530,T-Shirt,Clothing,1,110.31,110.31
1531,Skincare Set,Beauty,1,86.67,86.67
1532,Dress,Clothing,1,167.28,167.28
1532,Plant Pot,Home & Garden,2,66.78,133.56
1533,Plant Pot,Home & Garden,2,196.46,392.92
1534,Fiction Novel,Books,2,27.54,55.08
1535,Jeans,Clothing,1,155.8,155.8
1535,Skincare Set,Beauty,1,20.04,20.04
1536,Dress,Clothing,1,148.05,148.05
1537,Yoga Mat,Sports,2,323.35,646.7
1537,Dumbbells,Sports,1,275.05,275.05
1538,Coffee Maker,Home & Garden,1,127.49,127.49
1539,Jeans,Clothing,2,179.81,359.62
1540,Fiction Novel,Books,1,19.31,19.31
1540,iPhone 15,Electronics,1,840.55,840.55
1541,Lamp,Home & Garden,1,284.29,284.29
1542,iPhone 15,Electronics,1,364.17,364.17
1542,Makeup Kit,Beauty,2,50.22,100.44
1542,AirPods,Electronics,1,588.71,588.71
1543,Business Book,Books,2,14.14,28.28
1543,Dumbbells,Sports,1,290.91,290.91
1544,T-Shirt,Clothing,1,160.13,160.13
1545,Perfume,Beauty,2,25.9,51.8
1546,iPad,Electronics,2,395.09,790.18
1546,Perfume,Beauty,1,67.14,67.14
1546,Running Shoes,Sports,2,347.09,694.18
1547,T-Shirt,Clothing,2,50.71,101.42
1547,Dumbbells,Sports,2,270.31,540.62
1547,Dumbbells,Sports,2,123.96,247.92
1548,Makeup Kit,Beauty,1,12.64,12.64
1548,iPhone 15,Electronics,1,725.79,725.79
1549,Dumbbells,Sports,1,59.54,59.54
1550,Plant Pot,Home & Garden,1,36.0,36.0
1550,Fiction Novel,Books,1,27.26,27.26
1551,Lamp,Home & Garden,2,93.28,186.56
1551,iPad,Electronics,2,835.88,1671.76
1552,iPad,Electronics,1,151.11,151.11
1552,T-Shirt,Clothing,2,78.2,156.4
1553,Fiction Novel,Books,2,47.44,94.88
1554,Makeup Kit,Beauty,2,50.02,100.04
1554,Business Book,Books,1,11.79,11.79
1554,Fiction Novel,Books,2,49.84,99.68
1555,Business Book,Books,2,47.01,94.02
1555,MacBook Pro,Electronics,1,684.05,684.05
1555,Business Book,Books,1,10.6,10.6
1556,Makeup Kit,Beauty,1,78.16,78.16
1557,Coffee Maker,Home & Garden,2,174.87,349.74
1558,Dress,Clothing,2,55.89,111.78
1558,Makeup Kit,Beauty,1,94.37,94.37
1558,Jacket,Clothing,1,44.2,44.2
1559,iPad,Electronics,2,291.39,582.78
1559,Cookbook,Books,1,14.22,14.22
1560,Cookbook,Books,2,27.01,54.02
1560,AirPods,Electronics,2,51.91,103.82
1561,Running Shoes,Sports,2,136.25,272.5
1561,T-Shirt,Clothing,2,81.71,163.42
1561,Business Book,Books,2,12.83,25.66
1562,Business Book,Books,1,13.43,13.43
1563,Business Book,Books,2,34.88,69.76
1563,Dress,Clothing,1,112.69,112.69
1564,AirPods,Electronics,2,946.83,1893.66
1565,Skincare Set,Beauty,2,83.55,167.1
1565,Lamp,Home & Garden,1,208.0,208.0
1566,Cookbook,Books,1,38.74,38.74
1566,Coffee Maker,Home & Garden,2,233.18,466.36
1566,Plant Pot,Home & Garden,2,167.21,334.42
1567,Plant Pot,Home & Garden,1,242.85,242.85
1568,Business Book,Books,1,42.49,42.49
1568,Makeup Kit,Beauty,2,91.29,182.58
1569,Dress,Clothing,1,71.28,71.28
1569,Skincare Set,Beauty,1,67.87,67.87
1570,Skincare Set,Beauty,2,14.83,29.66
1571,Perfume,Beauty,1,90.69,90.69
1572,Plant Pot,Home & Garden,2,48.06,96.12
1572,iPad,Electronics,1,866.46,866.46
1572,Skincare Set,Beauty,1,32.67,32.67
1573,MacBook Pro,Electronics,1,664.54,664.54
1573,iPad,Electronics,1,737.57,737.57
1574,Business Book,Books,2,30.82,61.64
1574,Cookbook,Books,2,39.73,79.46
1574,MacBook Pro,Electronics,1,101.82,101.82
1575,Coffee Maker,Home & Garden,1,118.99,118.99
1576,Jacket,Clothing,1,134.73,134.73
1576,iPad,Electronics,1,427.07,427.07
1576,Plant Pot,Home & Garden,1,71.58,71.58
1577,Coffee Maker,Home & Garden,2,76.69,153.38
1577,Jeans,Clothing,2,106.56,213.12
1577,iPhone 15,Electronics,2,770.49,1540.98
1578,Dress,Clothing,1,77.74,77.74
1578,T-Shirt,Clothing,2,184.81,369.62
1579,iPad,Electronics,1,406.81,406.81
1579,Makeup Kit,Beauty,2,82.44,164.88
1580,Lamp,Home & Garden,1,78.84,78.84
1581,Fiction Novel,Books,2,46.72,93.44
1581,Fiction Novel,Books,2,33.37,66.74
1582,Skincare Set,Beauty,2,37.89,75.78
1583,iPhone 15,Electronics,2,973.45,1946.9
1583,T-Shirt,Clothing,1,165.71,165.71
1583,T-Shirt,Clothing,1,27.68,27.68
1584,Yoga Mat,Sports,1,80.78,80.78
1584,Running Shoes,Sports,2,81.72,163.44
1584,iPhone 15,Electronics,2,295.56,591.12
1585,AirPods,Electronics,1,412.7,412.7
1585,iPad,Electronics,2,305.89,611.78
1586,T-Shirt,Clothing,2,137.7,275.4
1587,Jacket,Clothing,2,140.4,280.8
1587,Perfume,Beauty,1,44.88,44.88
1587,Perfume,Beauty,2,60.67,121.34
1588,Dress,Clothing,1,60.48,60.48
1589,Lamp,Home & Garden,1,61.67,61.67
1590,Cookbook,Books,2,38.48,76.96
1590,Coffee Maker,Home & Garden,1,225.81,225.81
1590,Lamp,Home & Garden,1,93.68,93.68
1591,MacBook Pro,Electronics,2,280.9,561.8
1592,Makeup Kit,Beauty,2,62.37,124.74
1593,Skincare Set,Beauty,2,37.01,74.02
1593,Plant Pot,Home & Garden,1,239.58,239.58
1593,Makeup Kit,Beauty,1,11.34,11.34
1594,Running Shoes,Sports,1,361.38,361.38
1594,Jeans,Clothing,2,121.13,242.26
1595,Dumbbells,Sports,2,251.58,503.16
1596,Perfume,Beauty,1,26.61,26.61
1596,iPad,Electronics,2,489.67,979.34
1597,Skincare Set,Beauty,1,24.1,24.1
1598,Plant Pot,Home & Garden,2,244.55,489.1
1598,Cookbook,Books,1,17.8,17.8
1598,Lamp,Home & Garden,2,126.05,252.1
1599,Makeup Kit,Beauty,2,43.05,86.1
1600,Perfume,Beauty,2,98.72,197.44
1601,Coffee Maker,Home & Garden,1,123.72,123.72
1601,Cookbook,Books,2,17.13,34.26
1601,Skincare Set,Beauty,2,71.53,143.06
1602,Jacket,Clothing,1,56.24,56.24
1602,Cookbook,Books,2,34.1,68.2
1602,Dress,Clothing,1,92.0,92.0
1603,Running Shoes,Sports,1,393.01,393.01
1603,Cookbook,Books,2,32.41,64.82
1603,Plant Pot,Home & Garden,1,106.23,106.23
1604,Dumbbells,Sports,1,311.22,311.22
1604,Dress,Clothing,2,135.12,270.24
1604,Lamp,Home & Garden,1,256.13,256.13
1605,Lamp,Home & Garden,1,88.28,88.28
1605,Lamp,Home & Garden,2,174.71,349.42
1606,Skincare Set,Beauty,2,52.91,105.82
1607,iPhone 15,Electronics,1,144.8,144.8
1607,iPhone 15,Electronics,2,405.86,811.72
1607,Business Book,Books,1,13.78,13.78
1608,Jeans,Clothing,2,61.57,123.14
1609,iPhone 15,Electronics,1,169.54,169.54
1609,iPad,Electronics,2,920.87,1841.74
1610,Perfume,Beauty,2,46.34,92.68
1610,Jeans,Clothing,2,35.23,70.46
1610,Dumbbells,Sports,1,45.15,45.15
1611,iPad,Electronics,1,327.56,327.56
1612,Jacket,Clothing,2,26.67,53.34
1612,iPad,Electronics,1,307.65,307.65
1612,Fiction Novel,Books,1,42.84,42.84
1613,Jacket,Clothing,1,166.63,166.63
1614,Plant Pot,Home & Garden,1,82.24,82.24
1614,Cookbook,Books,2,28.87,57.74
1615,Makeup Kit,Beauty,1,30.4,30.4
1615,Business Book,Books,1,12.11,12.11
1616,Yoga Mat,Sports,1,50.38,50.38
1616,AirPods,Electronics,1,302.44,302.44
1617,Fiction Novel,Books,1,35.04,35.04
1617,iPhone 15,Electronics,2,683.85,1367.7
1617,Cookbook,Books,1,12.23,12.23
1618,iPhone 15,Electronics,1,277.46,277.46
1618,MacBook Pro,Electronics,2,999.15,1998.3
1619,Running Shoes,Sports,1,282.62,282.62
1620,iPhone 15,Electronics,1,462.72,462.72
1621,Plant Pot,Home & Garden,2,218.73,437.46
1621,iPhone 15,Electronics,2,369.31,738.62
1622,Coffee Maker,Home & Garden,1,49.07,49.07
1622,Coffee Maker,Home & Garden,2,80.18,160.36
1623,iPad,Electronics,2,300.96,601.92
1623,Dress,Clothing,2,94.24,188.48
1623,Lamp,Home & Garden,1,247.28,247.28
1624,Lamp,Home & Garden,1,247.47,247.47
1624,Business Book,Books,1,23.56,23.56
1625,Makeup Kit,Beauty,2,76.91,153.82
1626,T-Shirt,Clothing,2,64.02,128.04
1627,Cookbook,Books,1,47.83,47.83
1628,Dumbbells,Sports,1,250.76,250.76
1629,Coffee Maker,Home & Garden,1,48.03,48.03
1630,Yoga Mat,Sports,1,213.65,213.65
1630,Makeup Kit,Beauty,2,51.31,102.62
1630,Dress,Clothing,1,131.4,131.4
1631,Business Book,Books,2,36.91,73.82
1632,Cookbook,Books,1,48.84,48.84
1633,Coffee Maker,Home & Garden,2,95.89,191.78
1633,Jeans,Clothing,2,152.18,304.36
1634,iPad,Electronics,1,370.46,370.46
1634,iPad,Electronics,2,183.31,366.62
1634,Fiction Novel,Books,1,18.65,18.65
1635,Dumbbells,Sports,2,126.25,252.5
1635,Jeans,Clothing,1,83.89,83.89
1636,Dress,Clothing,2,197.34,394.68
1636,Lamp,Home & Garden,2,79.8,159.6
1637,Dress,Clothing,2,93.96,187.92
1637,iPad,Electronics,1,648.22,648.22
1637,T-Shirt,Clothing,1,90.07,90.07
1638,Cookbook,Books,2,17.35,34.7
1638,MacBook Pro,Electronics,2,591.67,1183.34
1638,Lamp,Home & Garden,1,94.04,94.04
1639,T-Shirt,Clothing,2,142.69,285.38
1640,AirPods,Electronics,2,457.0,914.0
1640,iPad,Electronics,2,315.87,631.74
1641,Plant Pot,Home & Garden,2,158.85,317.7
1641,Skincare Set,Beauty,2,89.71,179.42
1642,AirPods,Electronics,1,783.89,783.89
1642,Dumbbells,Sports,2,97.41,194.82
1643,Dress,Clothing,1,197.48,197.48
1643,Cookbook,Books,2,46.65,93.3
1644,Cookbook,Books,1,41.27,41.27
1644,Fiction Novel,Books,1,44.74,44.74
1645,Running Shoes,Sports,1,277.16,277.16
1646,Perfume,Beauty,2,70.87,141.74
1646,Jacket,Clothing,1,54.77,54.77
1647,MacBook Pro,Electronics,2,436.32,872.64
1647,Makeup Kit,Beauty,2,42.05,84.1
1647,Fiction Novel,Books,2,40.8,81.6
1648,Running Shoes,Sports,2,160.92,321.84
1648,iPhone 15,Electronics,2,815.58,1631.16
1648,Makeup Kit,Beauty,2,10.56,21.12
1649,Skincare Set,Beauty,2,56.87,113.74
1649,Jeans,Clothing,1,93.13,93.13
1649,Plant Pot,Home & Garden,1,132.57,132.57
1650,Yoga Mat,Sports,2,372.86,745.72
1650,iPhone 15,Electronics,1,940.23,940.23
1651,Dress,Clothing,2,129.82,259.64
1651,Running Shoes,Sports,2,306.47,612.94
1651,iPhone 15,Electronics,2,681.92,1363.84
1652,Dumbbells,Sports,1,174.05,174.05
1653,Coffee Maker,Home & Garden,1,159.39,159.39
1653,Dumbbells,Sports,2,204.84,409.68
1653,AirPods,Electronics,2,122.7,245.4
1654,Business Book,Books,1,11.83,11.83
1654,Dumbbells,Sports,1,210.02,210.02
1655,Coffee Maker,Home & Garden,2,275.41,550.82
1655,T-Shirt,Clothing,2,35.05,70.1
1655,Cookbook,Books,1,46.06,46.06
1656,Jeans,Clothing,2,41.29,82.58
1656,MacBook Pro,Electronics,2,894.1,1788.2
1657,Skincare Set,Beauty,1,32.22,32.22
1657,Skincare Set,Beauty,2,51.62,103.24
1657,iPad,Electronics,1,828.76,828.76
1658,Jacket,Clothing,1,198.63,198.63
1658,MacBook Pro,Electronics,1,253.95,253.95
1658,Lamp,Home & Garden,2,171.04,342.08
1659,Dress,Clothing,1,173.66,173.66
1660,MacBook Pro,Electronics,1,710.92,710.92
1661,iPhone 15,Electronics,2,261.92,523.84
1661,Jacket,Clothing,1,180.54,180.54
1661,Jacket,Clothing,2,26.2,52.4
1662,Cookbook,Books,1,26.34,26.34
1662,Jacket,Clothing,1,134.91,134.91
1663,iPad,Electronics,2,799.34,1598.68
1664,iPhone 15,Electronics,1,773.63,773.63
1665,Dumbbells,Sports,2,314.2,628.4
1666,Dress,Clothing,1,132.36,132.36
1666,Running Shoes,Sports,2,26.23,52.46
1666,Makeup Kit,Beauty,1,22.19,22.19
1667,Makeup Kit,Beauty,2,60.4,120.8
1667,Yoga Mat,Sports,2,273.54,547.08
1668,Running Shoes,Sports,1,213.52,213.52
1669,Dress,Clothing,1,120.87,120.87
1670,Skincare Set,Beauty,2,26.67,53.34
1670,iPhone 15,Electronics,1,221.44,221.44
1671,Coffee Maker,Home & Garden,1,242.42,242.42
1671,Jacket,Clothing,2,59.16,118.32
1672,Makeup Kit,Beauty,2,93.07,186.14
1672,Running Shoes,Sports,1,35.5,35.5
1672,Running Shoes,Sports,1,368.22,368.22
1673,iPhone 15,Electronics,1,184.66,184.66
1673,Business Book,Books,2,22.98,45.96
1673,Running Shoes,Sports,1,312.98,312.98
1674,Makeup Kit,Beauty,2,28.79,57.58
1675,Yoga Mat,Sports,1,232.36,232.36
1675,Jacket,Clothing,2,165.26,330.52
1676,Perfume,Beauty,2,84.57,169.14
1676,Skincare Set,Beauty,2,33.05,66.1
1676,Fiction Novel,Books,1,38.62,38.62
1677,Lamp,Home & Garden,1,97.31,97.31
1677,Running Shoes,Sports,1,139.2,139.2
1677,Fiction Novel,Books,1,25.56,25.56
1678,Fiction Novel,Books,2,26.21,52.42
1678,Cookbook,Books,2,45.5,91.0
1679,Running Shoes,Sports,2,44.75,89.5
1680,Makeup Kit,Beauty,2,76.59,153.18
1680,Perfume,Beauty,1,38.58,38.58
1680,Makeup Kit,Beauty,1,21.87,21.87
1681,Dress,Clothing,2,80.39,160.78
1681,Business Book,Books,1,26.27,26.27
1681,MacBook Pro,Electronics,1,766.58,766.58
1682,Fiction Novel,Books,1,49.43,49.43
1682,Jacket,Clothing,1,57.88,57.88
1683,Makeup Kit,Beauty,1,55.41,55.41
1683,Cookbook,Books,1,26.07,26.07
1683,iPad,Electronics,1,561.03,561.03
1684,Perfume,Beauty,1,50.93,50.93
1684,Cookbook,Books,2,46.87,93.74
1685,Cookbook,Books,2,22.73,45.46
1686,AirPods,Electronics,2,234.71,469.42
1686,Yoga Mat,Sports,1,90.71,90.71
1686,iPad,Electronics,1,300.01,300.01
1687,Running Shoes,Sports,1,50.96,50.96
1688,Dumbbells,Sports,1,259.32,259.32
1688,Yoga Mat,Sports,1,390.46,390.46
1689,Lamp,Home & Garden,2,85.05,170.1
1689,Perfume,Beauty,1,73.38,73.38
1690,Lamp,Home & Garden,1,140.96,140.96
1690,Yoga Mat,Sports,1,248.83,248.83
1690,MacBook Pro,Electronics,1,338.02,338.02
1691,Perfume,Beauty,2,50.26,100.52
1692,Fiction Novel,Books,1,11.72,11.72
1692,iPhone 15,Electronics,1,741.73,741.73
1693,iPad,Electronics,2,694.96,1389.92
1694,AirPods,Electronics,1,787.11,787.11
1694,Jeans,Clothing,1,116.38,116.38
1695,Perfume,Beauty,1,23.62,23.62
1696,Jeans,Clothing,1,149.73,149.73
1696,Fiction Novel,Books,2,41.94,83.88
1697,Running Shoes,Sports,1,279.86,279.86
1697,Yoga Mat,Sports,2,71.71,143.42
1697,iPhone 15,Electronics,2,563.48,1126.96
1698,Perfume,Beauty,1,46.16,46.16
1699,Coffee Maker,Home & Garden,2,155.34,310.68
1700,Running Shoes,Sports,2,207.54,415.08
1701,Plant Pot,Home & Garden,2,263.47,526.94
1701,Fiction Novel,Books,2,25.83,51.66
1701,Dumbbells,Sports,1,76.07,76.07
1702,Running Shoes,Sports,1,371.15,371.15
1703,Business Book,Books,1,10.48,10.48
1703,Running Shoes,Sports,2,263.42,526.84
1704,Makeup Kit,Beauty,2,43.15,86.3
1704,Cookbook,Books,2,23.23,46.46
1704,Fiction Novel,Books,1,21.61,21.61
1705,MacBook Pro,Electronics,1,285.44,285.44
1706,Lamp,Home & Garden,2,226.01,452.02
1706,Jeans,Clothing,1,128.98,128.98
1706,Makeup Kit,Beauty,2,32.79,65.58
1707,Fiction Novel,Books,2,34.36,68.72
1707,iPad,Electronics,2,203.74,407.48
1708,iPad,Electronics,1,788.33,788.33
1709,Yoga Mat,Sports,2,377.48,754.96
1709,Fiction Novel,Books,1,32.44,32.44
1709,T-Shirt,Clothing,1,25.94,25.94
1710,Lamp,Home & Garden,1,19.31,19.31
1710,AirPods,Electronics,2,128.36,256.72
1710,Fiction Novel,Books,1,30.67,30.67
1711,T-Shirt,Clothing,2,76.77,153.54
1711,AirPods,Electronics,1,534.44,534.44
1712,AirPods,Electronics,1,694.44,694.44
1713,Fiction Novel,Books,1,10.25,10.25
1713,iPad,Electronics,1,159.45,159.45
1714,Skincare Set,Beauty,1,29.69,29.69
1714,AirPods,Electronics,2,357.89,715.78
1715,Fiction Novel,Books,1,22.26,22.26
1716,iPad,Electronics,1,601.08,601.08
1717,Perfume,Beauty,1,93.67,93.67
1718,T-Shirt,Clothing,1,96.41,96.41
1719,iPad,Electronics,1,267.37,267.37
1719,MacBook Pro,Electronics,2,452.35,904.7
1720,Jacket,Clothing,2,53.67,107.34
1721,Yoga Mat,Sports,1,164.43,164.43
1721,Skincare Set,Beauty,1,63.73,63.73
1722,Fiction Novel,Books,2,17.3,34.6
1722,Yoga Mat,Sports,2,367.9,735.8
1722,Makeup Kit,Beauty,1,87.79,87.79
1723,Dumbbells,Sports,2,282.8,565.6
1723,Skincare Set,Beauty,1,10.35,10.35
1724,Jeans,Clothing,2,115.11,230.22
1724,MacBook Pro,Electronics,2,579.79,1159.58
1725,Cookbook,Books,2,37.79,75.58
1725,T-Shirt,Clothing,2,116.19,232.38
1726,Makeup Kit,Beauty,2,86.49,172.98
1726,Jacket,Clothing,1,36.11,36.11
1727,Coffee Maker,Home & Garden,1,25.05,25.05
1727,Cookbook,Books,2,27.21,54.42
1727,iPhone 15,Electronics,1,423.38,423.38
1728,Plant Pot,Home & Garden,2,173.93,347.86
1728,Plant Pot,Home & Garden,2,77.79,155.58
1728,Lamp,Home & Garden,2,260.17,520.34
1729,AirPods,Electronics,2,923.31,1846.62
1729,Skincare Set,Beauty,2,38.11,76.22
1730,Makeup Kit,Beauty,2,82.61,165.22
1731,Skincare Set,Beauty,1,77.76,77.76
1731,Plant Pot,Home & Garden,1,282.14,282.14
1731,iPad,Electronics,2,225.37,450.74
1732,MacBook Pro,Electronics,2,797.2,1594.4
1732,Business Book,Books,2,13.25,26.5
1732,AirPods,Electronics,2,963.61,1927.22
1733,Business Book,Books,1,38.2,38.2
1733,Coffee Maker,Home & Garden,1,293.14,293.14
1734,Cookbook,Books,2,37.76,75.52
1735,MacBook Pro,Electronics,2,573.19,1146.38
1736,Skincare Set,Beauty,1,49.67,49.67
1736,Makeup Kit,Beauty,2,22.62,45.24
1737,Running Shoes,Sports,1,398.76,398.76
1737,Running Shoes,Sports,2,346.29,692.58
1738,Cookbook,Books,1,18.14,18.14
1738,iPhone 15,Electronics,1,832.78,832.78
1739,Jacket,Clothing,2,39.22,78.44
1740,Lamp,Home & Garden,2,140.61,281.22
1741,Lamp,Home & Garden,1,92.08,92.08
1741,MacBook Pro,Electronics,1,227.16,227.16
1741,Running Shoes,Sports,1,136.33,136.33
1742,Business Book,Books,2,20.65,41.3
1743,iPad,Electronics,1,62.97,62.97
1744,Makeup Kit,Beauty,2,68.9,137.8
1744,Perfume,Beauty,1,97.24,97.24
1744,Skincare Set,Beauty,1,23.98,23.98
1745,Yoga Mat,Sports,1,42.35,42.35
1745,AirPods,Electronics,2,408.96,817.92
1745,Fiction Novel,Books,2,48.58,97.16
1746,Yoga Mat,Sports,1,215.58,215.58
1746,iPhone 15,Electronics,2,359.71,719.42
1747,Yoga Mat,Sports,1,39.0,39.0
1747,Dumbbells,Sports,2,203.58,407.16
1747,Jeans,Clothing,2,192.16,384.32
1748,Dress,Clothing,1,179.36,179.36
1749,iPhone 15,Electronics,1,688.01,688.01
1749,Makeup Kit,Beauty,2,94.97,189.94
1750,Business Book,Books,2,45.32,90.64
1750,Fiction Novel,Books,2,40.99,81.98
1750,Dress,Clothing,1,108.38,108.38
1751,Perfume,Beauty,2,85.64,171.28
1752,Running Shoes,Sports,2,343.11,686.22
1752,MacBook Pro,Electronics,2,280.91,561.82
1752,Plant Pot,Home & Garden,1,120.82,120.82
1753,Business Book,Books,1,38.96,38.96
1754,Plant Pot,Home & Garden,1,195.68,195.68
1755,Coffee Maker,Home & Garden,2,223.02,446.04
1755,AirPods,Electronics,1,388.03,388.03
1755,Jacket,Clothing,1,168.85,168.85
1756,Skincare Set,Beauty,1,77.84,77.84
1757,Dress,Clothing,1,144.57,144.57
1758,MacBook Pro,Electronics,2,563.03,1126.06
1758,Fiction Novel,Books,1,42.68,42.68
1759,Dress,Clothing,1,184.81,184.81
1759,Business Book,Books,2,38.69,77.38
1759,Running Shoes,Sports,2,35.8,71.6
