order_id,customer_id,order_date,customer_type,order_total,num_items
1335,477,2024-11-28,regular,654.65,3
1336,477,2024-02-14,regular,124.14,1
1337,477,2025-04-25,regular,127.29,3
1338,477,2024-04-21,regular,107.88,1
1339,478,2024-12-21,occasional,172.24,2
1340,478,2025-01-07,occasional,233.21,3
1341,479,2025-03-27,regular,1219.91,2
1342,479,2024-03-20,regular,378.99,2
1343,480,2025-01-05,frequent,256.65,1
1344,480,2025-01-04,frequent,103.57,3
1345,480,2024-12-19,frequent,180.58,1
1346,480,2025-03-30,frequent,24.08,1
1347,480,2024-11-13,frequent,1511.3,1
1348,480,2025-04-12,frequent,71.96,1
1349,481,2024-12-25,regular,375.57,2
1350,481,2025-04-12,regular,424.04,2
1351,481,2025-02-20,regular,524.46,1
1352,481,2025-06-04,regular,357.88,2
1353,482,2025-06-01,regular,123.95,1
1354,482,2025-06-05,regular,567.75,3
1355,482,2025-06-08,regular,562.48,1
1356,482,2025-06-06,regular,63.17,1
1357,483,2024-10-31,regular,738.93,2
1358,483,2024-07-05,regular,541.13,3
1359,483,2024-12-29,regular,172.14,1
1360,484,2025-01-04,occasional,702.96,2
1361,485,2024-09-25,regular,717.46,1
1362,485,2024-12-08,regular,746.02,3
1363,485,2025-02-16,regular,1462.15,3
1364,485,2024-12-03,regular,393.6,1
1365,486,2024-05-01,regular,1123.85,3
1366,486,2025-01-05,regular,138.8,1
1367,486,2024-05-06,regular,112.59,1
1368,486,2023-09-04,regular,943.61,1
1369,487,2024-10-21,regular,1419.7,3
1370,487,2024-12-02,regular,200.69,3
1371,488,2024-07-26,regular,522.64,3
1372,488,2024-01-14,regular,1691.84,2
1373,488,2024-02-19,regular,625.81,2
1374,488,2024-02-04,regular,41.99,1
1375,489,2025-03-16,regular,357.83,3
1376,489,2025-05-15,regular,378.1,2
1377,490,2024-09-03,occasional,1290.83,2
1378,490,2025-05-19,occasional,727.98,3
1379,491,2025-03-02,regular,66.02,1
1380,491,2025-05-06,regular,126.34,1
1381,491,2025-05-31,regular,297.96,1
1382,491,2024-05-23,regular,820.56,3
1383,492,2025-01-20,regular,432.3,3
1384,492,2024-05-15,regular,953.15,3
1385,492,2024-09-19,regular,195.43,2
1386,493,2024-11-23,occasional,1741.18,3
1387,493,2025-03-25,occasional,290.06,3
1388,494,2024-05-05,frequent,484.0,2
1389,494,2024-04-17,frequent,10.19,1
1390,494,2024-04-11,frequent,405.21,3
1391,494,2024-07-04,frequent,492.04,3
1392,494,2025-06-01,frequent,279.88,1
1393,494,2025-01-24,frequent,91.28,1
1394,494,2024-10-04,frequent,22.54,1
1395,495,2024-06-10,regular,1750.83,2
1396,495,2024-04-27,regular,168.11,2
1397,495,2024-12-04,regular,377.01,3
1398,496,2025-03-25,regular,218.24,1
1399,496,2025-05-08,regular,291.49,1
1400,496,2025-03-13,regular,146.42,1
1401,497,2025-05-04,regular,555.05,3
1402,497,2025-03-31,regular,44.18,1
1403,498,2025-03-14,occasional,1822.07,3
1404,498,2025-06-03,occasional,74.1,1
1405,499,2024-12-02,regular,95.64,1
1406,499,2025-04-11,regular,31.14,1
1407,500,2025-04-18,occasional,308.66,2
1408,501,2025-02-16,frequent,568.0,2
1409,501,2025-05-08,frequent,1564.05,3
1410,501,2025-01-02,frequent,249.13,2
1411,501,2024-12-06,frequent,395.33,1
1412,501,2025-03-08,frequent,239.27,3
1413,501,2024-12-30,frequent,235.6,2
1414,501,2025-02-07,frequent,526.26,3
1415,502,2024-08-19,occasional,114.88,1
1416,502,2023-12-15,occasional,96.78,1
1417,503,2024-11-21,occasional,1064.8,2
1418,503,2025-01-16,occasional,862.19,3
1419,504,2024-08-11,frequent,503.07,3
1420,504,2024-10-04,frequent,78.52,2
1421,504,2024-11-19,frequent,593.71,3
1422,505,2025-04-20,frequent,260.97,3
1423,505,2024-09-17,frequent,907.19,1
1424,505,2024-10-10,frequent,355.48,2
1425,505,2024-12-21,frequent,659.32,2
1426,506,2024-03-15,regular,32.62,1
1427,506,2024-08-24,regular,663.52,2
1428,507,2024-06-22,regular,115.0,1
1429,507,2024-07-30,regular,538.17,3
1430,507,2024-09-05,regular,400.33,2
1431,508,2025-06-06,regular,262.06,2
1432,508,2025-06-07,regular,412.06,2
1433,508,2025-06-08,regular,692.23,2
1434,508,2025-06-06,regular,66.99,2
1435,509,2025-06-04,regular,252.62,3
1436,509,2025-04-25,regular,318.2,2
1437,509,2025-05-28,regular,28.99,1
1438,510,2025-06-03,regular,787.27,1
1439,510,2024-11-06,regular,242.74,3
1440,511,2025-01-13,frequent,68.86,1
1441,511,2025-05-05,frequent,609.86,3
1442,511,2025-05-01,frequent,238.37,3
1443,511,2024-11-21,frequent,782.8,3
1444,512,2024-10-24,occasional,130.81,1
1445,513,2025-05-08,regular,141.28,1
1446,513,2025-05-12,regular,109.11,1
1447,513,2024-12-23,regular,24.02,1
1448,514,2025-04-13,occasional,2060.99,3
1449,514,2024-12-09,occasional,682.36,2
1450,515,2025-04-17,occasional,264.6,3
1451,516,2025-04-09,occasional,34.32,1
1452,517,2024-08-17,frequent,441.82,3
1453,517,2024-11-12,frequent,35.26,1
1454,517,2024-10-22,frequent,477.12,1
1455,517,2025-04-21,frequent,157.44,1
1456,518,2024-09-26,regular,840.36,2
1457,518,2024-01-04,regular,78.32,3
1458,518,2024-12-16,regular,46.31,1
1459,518,2024-11-14,regular,2042.2,3
1460,519,2024-10-21,frequent,585.27,1
1461,519,2024-08-01,frequent,296.32,3
1462,519,2024-07-31,frequent,225.14,2
1463,519,2025-05-01,frequent,457.27,3
1464,519,2025-02-23,frequent,917.51,2
1465,519,2024-09-03,frequent,2180.3,2
1466,519,2025-01-12,frequent,591.41,3
1467,520,2024-12-29,occasional,584.88,2
1468,521,2024-11-28,occasional,1128.52,3
1469,522,2025-05-18,frequent,38.14,1
1470,522,2025-04-30,frequent,489.46,3
1471,522,2025-04-07,frequent,694.64,2
1472,522,2025-04-11,frequent,1123.35,2
1473,523,2023-08-17,occasional,978.62,3
1474,524,2025-02-02,frequent,895.72,3
1475,524,2024-05-14,frequent,157.38,2
1476,524,2025-03-05,frequent,60.98,1
1477,524,2024-09-08,frequent,456.27,2
1478,525,2025-04-23,regular,546.26,2
1479,525,2025-06-06,regular,1636.82,3
1480,525,2025-04-27,regular,341.88,1
1481,526,2025-01-31,occasional,66.64,1
1482,526,2025-04-21,occasional,956.16,3
1483,527,2025-06-01,occasional,60.16,1
1484,528,2025-06-04,regular,162.34,1
1485,528,2024-09-18,regular,197.98,2
1486,528,2024-10-27,regular,44.01,1
1487,529,2025-03-05,frequent,396.0,3
1488,529,2024-11-04,frequent,593.89,3
1489,529,2025-02-17,frequent,129.5,2
1490,529,2025-04-04,frequent,61.1,1
1491,529,2025-05-11,frequent,552.8,3
1492,529,2025-04-17,frequent,1019.54,2
1493,530,2024-06-17,occasional,40.31,2
1494,530,2024-06-04,occasional,547.5,3
1495,531,2025-01-02,regular,533.04,3
1496,531,2024-10-19,regular,373.16,2
1497,531,2024-09-13,regular,360.59,1
1498,532,2024-09-28,frequent,338.46,2
1499,532,2024-02-15,frequent,258.71,3
1500,532,2024-09-01,frequent,41.92,1
1501,532,2024-08-12,frequent,319.66,3
1502,532,2024-12-19,frequent,653.6,2
1503,533,2025-03-08,frequent,19.91,1
1504,533,2024-07-09,frequent,485.5,3
1505,533,2025-03-15,frequent,75.88,1
1506,533,2025-05-24,frequent,174.89,2
1507,533,2024-05-04,frequent,83.34,1
1508,533,2024-12-18,frequent,332.72,2
1509,534,2025-05-23,occasional,86.06,2
1510,535,2024-08-08,occasional,586.79,3
1511,535,2025-05-17,occasional,177.36,1
1512,536,2023-09-14,occasional,460.22,3
1513,537,2024-08-29,occasional,467.33,2
1514,537,2025-05-04,occasional,189.95,1
1515,538,2025-05-30,regular,1457.41,3
1516,538,2025-05-26,regular,294.5,3
1517,538,2025-05-04,regular,3284.16,3
1518,538,2025-05-30,regular,162.15,1
1519,539,2024-12-04,frequent,859.85,3
1520,539,2025-01-15,frequent,405.7,1
1521,539,2025-01-07,frequent,38.45,1
1522,539,2025-02-19,frequent,782.98,3
1523,539,2025-02-16,frequent,267.3,3
1524,539,2025-01-11,frequent,47.34,1
1525,539,2025-02-14,frequent,285.71,3
1526,540,2023-12-07,frequent,96.24,1
1527,540,2025-04-14,frequent,233.8,2
1528,540,2023-09-02,frequent,230.52,1
1529,540,2025-01-20,frequent,12.01,1
1530,540,2023-10-10,frequent,1109.41,2
1531,540,2025-05-30,frequent,86.67,1
1532,540,2024-11-05,frequent,300.84,2
1533,541,2024-05-28,regular,392.92,1
1534,541,2023-10-03,regular,55.08,1
1535,541,2025-03-04,regular,175.84,2
1536,542,2025-05-02,regular,148.05,1
1537,542,2025-02-08,regular,921.75,2
1538,542,2025-04-08,regular,127.49,1
1539,543,2025-05-16,occasional,359.62,1
1540,543,2025-06-04,occasional,859.86,2
1541,544,2025-03-28,regular,284.29,1
1542,544,2025-04-21,regular,1053.32,3
1543,544,2025-04-29,regular,319.19,2
1544,545,2025-05-29,regular,160.13,1
1545,545,2025-03-08,regular,51.8,1
1546,545,2025-06-08,regular,1551.5,3
1547,545,2025-05-23,regular,889.96,3
1548,546,2024-09-01,frequent,738.43,2
1549,546,2025-06-02,frequent,59.54,1
1550,546,2025-03-02,frequent,63.26,2
1551,546,2025-05-23,frequent,1858.32,2
1552,546,2025-02-28,frequent,307.51,2
1553,546,2025-03-21,frequent,94.88,1
1554,546,2024-08-07,frequent,211.51,3
1555,547,2025-02-04,regular,788.67,3
1556,547,2024-12-29,regular,78.16,1
1557,548,2025-05-08,regular,349.74,1
1558,548,2025-05-17,regular,250.35,3
1559,549,2024-07-15,frequent,597.0,2
1560,549,2025-05-25,frequent,157.84,2
1561,549,2023-10-17,frequent,461.58,3
1562,549,2024-09-06,frequent,13.43,1
1563,550,2024-02-19,regular,182.45,2
1564,550,2024-05-29,regular,1893.66,1
1565,550,2024-12-10,regular,375.1,2
1566,551,2024-09-21,occasional,839.52,3
1567,552,2025-05-08,regular,242.85,1
1568,552,2025-05-05,regular,225.07,2
1569,552,2025-05-31,regular,139.15,2
1570,553,2025-03-25,regular,29.66,1
1571,553,2025-04-18,regular,90.69,1
1572,553,2024-11-29,regular,995.25,3
1573,554,2025-03-30,regular,1402.11,2
1574,554,2024-11-07,regular,242.92,3
1575,555,2024-11-06,frequent,118.99,1
1576,555,2023-09-23,frequent,633.38,3
1577,555,2024-06-24,frequent,1907.48,3
1578,555,2024-04-17,frequent,447.36,2
1579,556,2025-03-26,occasional,571.69,2
1580,556,2024-10-03,occasional,78.84,1
1581,557,2025-04-16,regular,160.18,2
1582,557,2025-06-04,regular,75.78,1
1583,557,2025-04-01,regular,2140.29,3
1584,557,2025-03-12,regular,835.34,3
1585,558,2024-10-06,occasional,1024.48,2
1586,559,2025-04-17,occasional,275.4,1
1587,560,2024-11-22,regular,447.02,3
1588,560,2023-11-04,regular,60.48,1
1589,560,2024-12-29,regular,61.67,1
1590,561,2024-07-05,occasional,396.45,3
1591,562,2025-02-21,regular,561.8,1
1592,562,2024-12-18,regular,124.74,1
1593,562,2024-09-23,regular,324.94,3
1594,562,2024-08-26,regular,603.64,2
1595,563,2025-05-04,occasional,503.16,1
1596,563,2025-03-30,occasional,1005.95,2
1597,564,2024-06-03,regular,24.1,1
1598,564,2024-06-11,regular,759.0,3
1599,564,2025-02-18,regular,86.1,1
1600,565,2024-08-13,occasional,197.44,1
1601,566,2024-11-05,frequent,301.04,3
1602,566,2025-01-03,frequent,216.44,3
1603,566,2024-09-04,frequent,564.06,3
1604,566,2024-08-10,frequent,837.59,3
1605,566,2025-05-14,frequent,437.7,2
1606,567,2025-06-06,frequent,105.82,1
1607,567,2025-01-11,frequent,970.3,3
1608,567,2024-12-12,frequent,123.14,1
1609,567,2025-05-21,frequent,2011.28,2
1610,568,2025-05-24,frequent,208.29,3
1611,568,2025-06-04,frequent,327.56,1
1612,568,2025-05-21,frequent,403.83,3
1613,568,2025-05-24,frequent,166.63,1
1614,568,2025-05-18,frequent,139.98,2
1615,568,2025-05-23,frequent,42.51,2
1616,569,2024-05-05,frequent,352.82,2
1617,569,2024-06-14,frequent,1414.97,3
1618,569,2024-10-07,frequent,2275.76,2
1619,569,2024-03-10,frequent,282.62,1
1620,569,2024-06-26,frequent,462.72,1
1621,570,2024-10-17,frequent,1176.08,2
1622,570,2024-10-12,frequent,209.43,2
1623,570,2024-09-28,frequent,1037.68,3
1624,570,2025-05-28,frequent,271.03,2
1625,570,2025-03-27,frequent,153.82,1
1626,570,2024-09-04,frequent,128.04,1
1627,571,2023-08-18,regular,47.83,1
1628,571,2025-02-19,regular,250.76,1
1629,571,2025-04-10,regular,48.03,1
1630,571,2024-04-08,regular,447.67,3
1631,572,2024-12-02,frequent,73.82,1
1632,572,2023-06-28,frequent,48.84,1
1633,572,2023-07-02,frequent,496.14,2
1634,572,2023-08-02,frequent,755.73,3
1635,573,2025-03-10,regular,336.39,2
1636,573,2025-05-19,regular,554.28,2
1637,574,2024-10-30,regular,926.21,3
1638,574,2025-01-18,regular,1312.08,3
1639,574,2025-05-12,regular,285.38,1
1640,574,2025-04-14,regular,1545.74,2
1641,575,2024-07-28,regular,497.12,2
1642,575,2024-11-10,regular,978.71,2
1643,575,2024-05-23,regular,290.78,2
1644,575,2024-03-28,regular,86.01,2
1645,576,2025-05-07,occasional,277.16,1
1646,576,2025-03-26,occasional,196.51,2
1647,577,2025-05-21,regular,1038.34,3
1648,577,2024-10-13,regular,1974.12,3
1649,577,2024-10-29,regular,339.44,3
1650,578,2025-01-16,frequent,1685.95,2
1651,578,2024-07-07,frequent,2236.42,3
1652,578,2024-05-01,frequent,174.05,1
1653,578,2024-09-28,frequent,814.47,3
1654,578,2025-02-14,frequent,221.85,2
1655,578,2024-01-26,frequent,666.98,3
1656,579,2025-05-04,regular,1870.78,2
1657,579,2025-04-11,regular,964.22,3
1658,579,2025-05-18,regular,794.66,3
1659,580,2025-03-22,regular,173.66,1
1660,580,2024-06-30,regular,710.92,1
1661,580,2025-01-23,regular,756.78,3
1662,581,2025-04-06,frequent,161.25,2
1663,581,2025-05-05,frequent,1598.68,1
1664,581,2025-05-08,frequent,773.63,1
1665,582,2025-01-29,regular,628.4,1
1666,582,2025-01-08,regular,207.01,3
1667,583,2025-04-15,regular,667.88,2
1668,583,2024-12-23,regular,213.52,1
1669,583,2025-02-10,regular,120.87,1
1670,583,2025-06-06,regular,274.78,2
1671,584,2025-04-02,occasional,360.74,2
1672,584,2025-04-05,occasional,589.86,3
1673,585,2025-04-29,regular,543.6,3
1674,585,2025-03-28,regular,57.58,1
1675,586,2024-06-21,frequent,562.88,2
1676,586,2024-07-21,frequent,273.86,3
1677,586,2025-04-25,frequent,262.07,3
1678,586,2024-10-15,frequent,143.42,2
1679,586,2024-06-19,frequent,89.5,1
1680,586,2025-02-01,frequent,213.63,3
1681,587,2024-12-14,frequent,953.63,3
1682,587,2025-02-20,frequent,107.31,2
1683,587,2025-01-13,frequent,642.51,3
1684,588,2024-02-13,occasional,144.67,2
1685,589,2024-12-28,regular,45.46,1
1686,589,2023-09-03,regular,860.14,3
1687,590,2025-02-19,regular,50.96,1
1688,590,2025-01-30,regular,649.78,2
1689,590,2024-09-06,regular,243.48,2
1690,591,2025-02-10,regular,727.81,3
1691,591,2025-02-16,regular,100.52,1
1692,592,2024-06-01,occasional,753.45,2
1693,592,2024-12-09,occasional,1389.92,1
1694,593,2025-03-13,regular,903.49,2
1695,593,2024-12-12,regular,23.62,1
1696,593,2024-02-14,regular,233.61,2
1697,594,2024-09-23,occasional,1550.24,3
1698,595,2025-02-12,occasional,46.16,1
1699,596,2025-05-31,frequent,310.68,1
1700,596,2025-05-19,frequent,415.08,1
1701,596,2025-05-07,frequent,654.67,3
1702,596,2025-06-06,frequent,371.15,1
1703,597,2025-04-27,occasional,537.32,2
1704,598,2025-04-09,occasional,154.37,3
1705,598,2025-05-13,occasional,285.44,1
1706,599,2024-10-07,frequent,646.58,3
1707,599,2024-04-30,frequent,476.2,2
1708,599,2024-01-06,frequent,788.33,1
1709,599,2025-01-23,frequent,813.34,3
1710,600,2024-12-15,occasional,306.7,3
1711,600,2024-10-08,occasional,687.98,2
1712,601,2025-05-04,occasional,694.44,1
1713,601,2024-12-20,occasional,169.7,2
1714,602,2025-01-04,regular,745.47,2
1715,602,2024-11-07,regular,22.26,1
1716,602,2025-04-28,regular,601.08,1
1717,603,2025-01-24,frequent,93.67,1
1718,603,2025-04-11,frequent,96.41,1
1719,603,2024-10-08,frequent,1172.07,2
1720,603,2025-03-05,frequent,107.34,1
1721,604,2024-08-21,occasional,228.16,2
1722,604,2024-10-06,occasional,858.19,3
1723,605,2025-03-14,occasional,575.95,2
1724,605,2025-02-25,occasional,1389.8,2
1725,606,2025-05-04,regular,307.96,2
1726,606,2025-02-14,regular,209.09,2
1727,606,2025-05-07,regular,502.85,3
1728,606,2024-09-17,regular,1023.78,3
1729,607,2025-04-13,regular,1922.84,2
1730,607,2025-03-08,regular,165.22,1
1731,608,2024-11-18,regular,810.64,3
1732,608,2024-07-28,regular,3548.12,3
1733,608,2025-01-18,regular,331.34,2
1734,608,2024-08-15,regular,75.52,1
1735,609,2024-05-04,occasional,1146.38,1
1736,610,2024-06-01,regular,94.91,2
1737,610,2025-01-22,regular,1091.34,2
1738,611,2024-05-25,regular,850.92,2
1739,611,2024-12-09,regular,78.44,1
1740,611,2025-04-15,regular,281.22,1
1741,611,2025-05-26,regular,455.57,3
1742,612,2024-12-23,regular,41.3,1
1743,612,2024-08-24,regular,62.97,1
1744,613,2025-05-23,regular,259.02,3
1745,613,2025-02-17,regular,957.43,3
1746,613,2025-03-24,regular,935.0,2
1747,613,2025-05-10,regular,830.48,3
1748,614,2024-08-09,regular,179.36,1
1749,614,2025-01-28,regular,877.95,2
1750,614,2024-09-11,regular,281.0,3
1751,615,2025-03-25,frequent,171.28,1
1752,615,2024-12-12,frequent,1368.86,3
1753,615,2025-05-01,frequent,38.96,1
1754,615,2024-12-08,frequent,195.68,1
1755,615,2025-05-10,frequent,1002.92,3
1756,615,2024-11-25,frequent,77.84,1
1757,615,2025-03-24,frequent,144.57,1
1758,616,2025-02-21,occasional,1168.74,2
1759,616,2024-01-23,occasional,333.79,3
1760,617,2025-05-28,occasional,2939.07,3
1761,617,2025-03-07,occasional,49.23,1
1762,618,2025-04-01,frequent,704.17,2
1763,618,2025-02-20,frequent,83.0,1
1764,618,2025-01-21,frequent,171.31,3
1765,618,2025-04-21,frequent,206.12,2
1766,618,2025-03-23,frequent,96.18,1
1767,618,2025-03-10,frequent,42.24,1
1768,619,2025-05-02,regular,1914.57,2
1769,619,2025-06-03,regular,375.94,1
1770,620,2025-05-02,regular,655.91,3
1771,620,2024-09-10,regular,193.81,2
1772,620,2024-07-21,regular,208.06,1
1773,621,2025-05-07,occasional,137.79,2
1774,622,2024-04-21,frequent,360.97,2
1775,622,2025-01-23,frequent,447.1,2
1776,622,2024-08-06,frequent,388.26,3
1777,622,2024-10-12,frequent,180.54,1
1778,622,2024-10-06,frequent,779.65,3
1779,622,2024-02-06,frequent,228.98,2
1780,623,2025-05-14,regular,337.38,3
1781,623,2025-04-16,regular,516.93,3
1782,624,2025-06-08,regular,730.31,2
1783,624,2025-04-30,regular,655.12,3
1784,625,2025-04-11,occasional,1327.82,3
1785,625,2024-04-13,occasional,1948.54,2
1786,626,2023-08-23,regular,75.61,1
1787,626,2024-12-05,regular,56.37,1
1788,626,2024-02-29,regular,1137.11,3
1789,626,2025-01-25,regular,43.1,1
1790,627,2024-04-06,regular,266.84,1
1791,627,2024-12-03,regular,1539.25,3
1792,628,2025-02-23,regular,189.4,1
1793,628,2025-02-06,regular,143.35,2
1794,628,2025-01-03,regular,798.0,3
1795,629,2025-03-24,regular,670.2,3
1796,629,2025-05-23,regular,134.88,1
1797,630,2023-08-30,occasional,201.52,1
1798,630,2023-12-08,occasional,266.32,2
1799,631,2023-11-06,frequent,414.25,2
1800,631,2025-05-30,frequent,64.3,1
1801,631,2024-09-04,frequent,102.52,1
1802,631,2023-11-23,frequent,1285.41,2
1803,631,2023-08-10,frequent,685.06,3
1804,632,2025-05-11,regular,286.47,3
1805,632,2025-04-28,regular,921.72,3
1806,632,2025-05-25,regular,991.15,3
1807,632,2025-06-03,regular,27.46,1
1808,633,2025-05-23,regular,486.25,2
1809,633,2025-04-25,regular,108.6,1
1810,634,2024-11-07,occasional,238.92,3
1811,634,2025-04-08,occasional,443.83,3
1812,635,2024-09-01,regular,113.72,1
1813,635,2025-01-01,regular,970.01,3
1814,636,2025-02-16,frequent,24.95,1
1815,636,2024-09-10,frequent,1256.05,2
1816,636,2025-05-13,frequent,525.97,2
1817,637,2024-03-13,regular,280.23,1
1818,637,2024-04-18,regular,191.13,3
1819,637,2024-11-08,regular,409.82,3
1820,637,2024-07-30,regular,329.48,1
1821,638,2025-06-02,occasional,635.27,2
1822,638,2025-06-05,occasional,792.12,2
1823,639,2025-01-03,occasional,734.86,3
1824,640,2024-11-04,regular,213.52,3
1825,640,2024-04-17,regular,400.94,1
1826,641,2025-05-06,regular,271.73,2
1827,641,2025-05-22,regular,217.39,3
1828,642,2025-05-12,frequent,246.95,2
1829,642,2023-10-09,frequent,1726.58,2
1830,642,2023-12-25,frequent,178.24,3
1831,642,2024-01-06,frequent,422.16,3
1832,642,2023-09-19,frequent,261.55,2
1833,642,2025-04-08,frequent,222.64,3
1834,643,2025-04-18,occasional,1730.13,3
1835,643,2025-05-10,occasional,193.3,1
1836,644,2025-04-27,occasional,16.02,1
1837,644,2025-04-27,occasional,343.13,3
1838,645,2025-04-24,frequent,147.79,2
1839,645,2025-04-05,frequent,452.8,3
1840,645,2025-03-03,frequent,186.99,1
1841,645,2025-04-26,frequent,47.62,1
1842,646,2025-02-05,frequent,406.58,2
1843,646,2024-12-21,frequent,593.34,3
1844,646,2025-04-18,frequent,1478.48,1
1845,647,2025-04-02,regular,199.14,3
1846,647,2023-09-09,regular,162.37,1
1847,648,2023-12-02,regular,1240.48,3
1848,648,2024-02-23,regular,542.57,2
1849,648,2023-07-02,regular,1001.56,2
1850,649,2025-06-05,occasional,20.74,1
1851,649,2024-04-23,occasional,299.82,3
1852,650,2024-06-04,occasional,262.38,1
1853,651,2025-05-11,frequent,506.77,2
1854,651,2025-04-24,frequent,382.86,2
1855,651,2024-11-07,frequent,577.91,2
1856,651,2025-01-17,frequent,303.17,3
1857,651,2025-03-19,frequent,421.43,2
1858,651,2025-05-16,frequent,89.12,2
1859,651,2025-04-21,frequent,584.44,3
1860,652,2024-11-14,regular,1552.95,2
1861,652,2025-03-04,regular,895.46,2
1862,652,2025-01-10,regular,122.11,2
1863,652,2025-01-01,regular,280.54,3
1864,653,2025-01-31,frequent,1548.04,3
1865,653,2025-02-07,frequent,79.32,1
1866,653,2025-03-12,frequent,175.62,2
1867,653,2024-12-13,frequent,1128.02,1
1868,653,2024-12-11,frequent,712.22,2
1869,654,2025-02-02,regular,848.92,3
1870,654,2025-04-19,regular,640.32,2
1871,654,2025-03-23,regular,296.52,2
1872,654,2025-01-28,regular,692.61,3
1873,655,2025-05-18,occasional,370.89,2
1874,655,2025-06-04,occasional,102.75,2
1875,656,2024-08-05,occasional,169.22,1
1876,657,2025-01-12,regular,303.19,2
1877,657,2024-12-17,regular,1251.38,2
1878,657,2025-02-28,regular,260.99,2
1879,657,2025-05-21,regular,780.38,2
1880,658,2024-04-02,frequent,1019.96,2
1881,658,2025-02-22,frequent,269.84,1
1882,658,2024-04-07,frequent,209.22,3
1883,658,2024-11-24,frequent,1179.89,2
1884,658,2024-11-27,frequent,1112.02,2
1885,659,2025-03-17,regular,442.84,1
1886,659,2025-05-18,regular,793.53,3
1887,660,2024-10-01,regular,233.02,1
1888,660,2024-10-25,regular,1432.86,3
1889,661,2025-02-03,frequent,157.38,2
1890,661,2024-10-06,frequent,670.86,2
1891,661,2025-01-10,frequent,76.64,2
1892,661,2024-11-14,frequent,201.18,1
1893,661,2024-11-14,frequent,100.52,1
1894,661,2024-10-03,frequent,43.56,1
1895,661,2025-04-26,frequent,522.14,1
1896,662,2025-03-10,frequent,305.98,3
1897,662,2024-11-25,frequent,795.02,2
1898,662,2025-02-28,frequent,565.3,1
1899,662,2024-06-04,frequent,92.12,1
1900,662,2024-07-03,frequent,284.37,3
1901,662,2024-12-26,frequent,66.88,1
1902,662,2025-03-23,frequent,1042.3,2
1903,663,2025-01-10,occasional,175.46,1
1904,664,2025-01-23,occasional,313.25,2
1905,664,2025-05-12,occasional,258.98,1
1906,665,2024-10-15,regular,943.92,2
1907,665,2024-12-26,regular,189.2,2
1908,666,2024-07-20,occasional,28.22,1
1909,666,2024-07-28,occasional,62.43,1
1910,667,2025-05-10,regular,517.72,1
1911,667,2025-05-27,regular,285.25,3
1912,667,2025-05-06,regular,710.79,3
1913,668,2024-10-28,occasional,63.46,1
1914,668,2025-02-19,occasional,142.55,3
1915,669,2025-05-02,occasional,155.78,1
1916,669,2024-07-20,occasional,810.9,2
1917,670,2024-09-12,occasional,42.5,1
1918,671,2024-08-30,frequent,824.28,3
1919,671,2024-04-30,frequent,170.44,1
1920,671,2023-07-12,frequent,196.77,2
1921,671,2025-02-17,frequent,503.76,3
1922,672,2025-05-30,regular,416.4,1
1923,672,2025-04-20,regular,1122.35,3
1924,673,2025-06-02,occasional,751.18,1
1925,673,2025-03-27,occasional,1063.95,3
1926,674,2025-04-28,regular,59.6,1
1927,674,2025-03-23,regular,425.84,3
1928,674,2025-04-15,regular,471.05,2
1929,674,2025-05-16,regular,1077.15,2
1930,675,2025-04-30,occasional,62.02,1
1931,676,2025-05-27,regular,1085.2,2
1932,676,2025-05-08,regular,819.1,1
1933,677,2025-05-02,regular,170.79,2
1934,677,2024-05-09,regular,695.87,3
1935,678,2025-04-21,occasional,364.13,2
1936,678,2025-04-28,occasional,158.24,1
1937,679,2024-05-15,regular,173.84,1
1938,679,2024-10-26,regular,519.53,2
1939,679,2023-09-21,regular,263.2,1
1940,680,2024-01-19,regular,1157.86,3
1941,680,2025-01-13,regular,997.84,2
1942,680,2024-03-24,regular,1179.56,2
1943,680,2024-02-22,regular,125.88,1
1944,681,2025-01-06,regular,927.69,2
1945,681,2025-04-15,regular,297.36,2
1946,681,2024-07-23,regular,164.66,3
1947,682,2023-09-16,regular,165.51,2
1948,682,2024-07-16,regular,345.85,2
1949,682,2025-03-02,regular,932.36,2
1950,683,2024-03-15,occasional,262.98,3
1951,684,2024-02-15,regular,28.11,1
1952,684,2023-11-13,regular,1960.9,3
1953,684,2023-11-08,regular,170.67,3
1954,684,2024-09-16,regular,869.44,3
1955,685,2025-01-21,regular,200.42,2
1956,685,2025-01-31,regular,360.87,2
1957,685,2024-12-16,regular,246.9,2
1958,685,2025-04-11,regular,195.94,2
1959,686,2024-11-01,regular,346.24,2
1960,686,2025-02-23,regular,913.66,1
1961,686,2024-05-29,regular,69.37,2
1962,687,2024-10-25,regular,108.26,1
1963,687,2024-09-21,regular,79.34,1
1964,687,2024-11-29,regular,17.4,1
1965,688,2024-12-11,frequent,283.57,2
1966,688,2024-12-13,frequent,204.24,2
1967,688,2024-10-18,frequent,507.64,2
1968,688,2025-02-17,frequent,205.86,3
1969,688,2024-09-27,frequent,1613.25,2
1970,689,2024-03-07,regular,58.3,2
1971,689,2024-09-01,regular,137.7,1
1972,689,2024-12-18,regular,53.0,1
1973,689,2024-09-27,regular,46.8,1
1974,690,2024-09-01,occasional,28.21,1
1975,691,2024-04-28,occasional,524.36,3
1976,691,2025-04-03,occasional,166.24,2
1977,692,2025-04-20,regular,301.78,1
1978,692,2025-04-26,regular,33.66,1
