customer_id,recency,frequency,total_spent,avg_order_value,spending_std,total_items,avg_items,age,gender_num,category_diversity,clv_current,clv_potential,is_at_risk,value_tier,clv_predicted,churn_probability,churn_predicted,clv_score,engagement_score,risk_score,overall_score,customer_tier
327,122,2,656.1,328.05,167.88,2,1.0,61,0,2,656.1,1312.2,1,0,1313.1588952380948,0.9986078098471987,1,14.0,32.0,100.0,15.0,Bronze
328,72,2,419.34,209.67,168.7,3,1.5,22,0,3,419.34,838.68,1,0,831.8471987301587,0.9801378614246339,1,9.0,43.0,98.0,17.0,Bronze
329,56,2,299.26,149.63,51.15,2,1.0,55,1,2,299.26,598.52,0,0,605.8047874098121,0.04375798027375397,0,6.0,32.0,4.0,41.0,Silver
330,166,3,1790.81,596.94,439.27,6,2.0,67,0,4,1790.81,3581.62,1,1,3571.591987936508,0.99,1,40.0,59.0,99.0,34.0,Bronze
331,114,6,5086.93,847.82,885.77,10,1.67,33,1,6,5086.93,5086.92,1,2,5071.29862460817,0.9647578637496156,1,58.0,80.0,96.0,48.0,Silver
332,198,5,4236.34,847.27,889.53,13,2.6,44,1,6,4236.34,5083.62,1,2,5071.29862460817,0.9102555479032752,1,58.0,86.0,91.0,52.0,Silver
333,30,4,2802.25,700.56,987.74,8,2.0,63,1,5,2802.25,4203.36,0,2,4201.07064309524,0.013538951877521077,0,48.0,69.0,1.0,70.0,Gold
334,128,2,397.87,198.94,57.33,5,2.5,68,0,3,397.87,795.74,1,0,808.0896769408371,0.9610852963391019,1,9.0,54.0,96.0,21.0,Bronze
335,214,2,944.87,472.44,607.81,3,1.5,36,0,2,944.87,1889.74,1,1,1890.3434265873025,0.9935637991734682,1,21.0,37.0,99.0,20.0,Bronze
336,297,2,675.39,337.7,226.52,4,2.0,21,0,4,675.39,1350.78,1,0,1356.7352613492062,0.9740510824582271,1,15.0,54.0,97.0,23.0,Bronze
337,56,4,2226.97,556.74,491.27,7,1.75,38,0,4,2226.97,3340.44,0,2,3330.0641131601747,0.01388160913085861,0,38.0,61.0,1.0,63.0,Gold
338,32,4,2840.79,710.2,344.66,12,3.0,54,0,6,2840.79,4261.200000000001,0,2,4253.094100952381,0.004875,0,48.0,86.0,0.0,75.0,Gold
339,121,2,3159.84,1579.92,975.58,3,1.5,68,1,2,3159.84,6319.68,1,2,6133.3193142857135,0.9679230429013711,1,70.0,37.0,97.0,40.0,Silver
340,54,2,747.33,373.66,466.94,3,1.5,38,0,3,747.33,1494.66,0,0,1491.4538984920634,0.03694906136837213,0,17.0,43.0,4.0,48.0,Silver
341,53,4,2303.72,575.93,450.31,8,2.0,32,0,5,2303.72,3455.58,0,2,3447.868324126983,0.010788844183333996,0,39.0,69.0,1.0,66.0,Gold
342,127,3,1114.19,371.4,296.85,7,2.33,47,0,4,1114.19,2228.38,1,1,2231.6230927777774,0.9838859948406424,1,25.0,62.0,98.0,29.0,Bronze
343,106,2,710.04,355.02,201.17,5,2.5,24,0,3,710.04,1420.08,1,0,1423.4905174603173,0.955993684443486,1,16.0,54.0,96.0,24.0,Bronze
344,211,2,820.68,410.34,57.19,4,2.0,55,0,3,820.68,1641.36,1,0,1636.3069414285712,0.9565114423927961,1,18.0,48.0,96.0,23.0,Bronze
345,5,1,291.68,291.68,0.0,1,1.0,56,1,1,291.68,583.36,0,0,605.2829114285717,0.07128160018606856,0,6.0,21.0,7.0,37.0,Bronze
346,78,1,1481.22,1481.22,0.0,1,1.0,35,0,1,1481.22,2962.44,1,1,2950.189016608946,0.97566415420023,1,33.0,21.0,98.0,20.0,Bronze
347,316,3,811.97,270.66,306.28,7,2.33,53,1,4,811.97,1623.94,1,0,1620.1698542784995,0.9696562643213014,1,18.0,62.0,97.0,27.0,Bronze
348,121,2,1212.1,606.05,219.56,4,2.0,52,1,3,1212.1,2424.2,1,1,2415.9419848412704,0.9687987826456437,1,27.0,48.0,97.0,26.0,Bronze
349,3,4,2335.53,583.88,683.77,9,2.25,64,1,4,2335.53,3503.2799999999997,0,2,3494.2739307142847,0.03508247052464935,0,40.0,66.0,4.0,65.0,Gold
350,47,2,1492.36,746.18,126.29,5,2.5,28,1,3,1492.36,2984.72,0,1,2984.6078305555566,0.021307041814519208,0,34.0,54.0,2.0,59.0,Silver
351,47,3,1842.22,614.07,412.04,8,2.67,67,1,5,1842.22,3684.42,0,2,3695.789793246755,0.03548645265272644,0,42.0,72.0,4.0,67.0,Gold
352,187,3,2663.37,887.79,558.02,4,1.33,67,0,2,2663.37,5326.74,1,2,5255.209012460317,0.9938805970149254,1,60.0,40.0,99.0,36.0,Bronze
353,159,5,2412.76,482.55,317.81,9,1.8,44,0,5,2412.76,2895.3,1,2,2901.5835185714286,0.9556025947878907,1,33.0,72.0,96.0,36.0,Bronze
354,11,3,2203.73,734.58,936.6,4,1.33,27,0,3,2203.73,4407.46,0,2,4402.376688484849,0.007667523014343824,0,50.0,46.0,1.0,64.0,Gold
355,437,2,1593.61,796.8,660.67,3,1.5,52,0,3,1593.61,3187.22,1,1,3205.1862515873036,0.9762505639149442,1,36.0,43.0,98.0,28.0,Bronze
356,26,6,1622.0,270.33,225.92,13,2.17,41,0,6,1622.0,1621.98,0,1,1618.6319931673884,0.03432858967341726,0,18.0,86.0,3.0,62.0,Gold
357,22,3,3211.14,1070.38,762.57,8,2.67,37,1,5,3211.14,6422.28,0,2,6458.600617222222,0.03073360712535663,0,74.0,72.0,3.0,80.0,Platinum
358,39,1,129.47,129.47,0.0,2,2.0,19,1,2,129.47,258.94,0,0,265.0135169047618,0.049952361245290906,0,2.0,38.0,5.0,41.0,Silver
359,284,2,1016.03,508.02,441.47,4,2.0,23,0,2,1016.03,2032.06,1,1,2035.7458365079358,0.9752617406273196,1,23.0,43.0,98.0,23.0,Bronze
360,18,3,1008.04,336.01,190.23,5,1.67,36,1,3,1008.04,2016.06,0,1,2022.5262608730156,0.00814934174075931,0,23.0,50.0,1.0,54.0,Silver
361,35,4,3277.57,819.39,491.62,5,1.25,42,0,3,3277.57,4916.34,0,2,4903.778613333334,0.014344827586206896,0,56.0,50.0,1.0,67.0,Gold
362,4,7,4456.56,636.65,564.96,14,2.0,64,1,6,4456.56,3819.8999999999996,0,2,3807.352176580088,0.07835400058955319,0,43.0,89.0,8.0,72.0,Gold
363,15,3,2276.04,758.68,368.48,5,1.67,60,0,3,2276.04,4552.08,0,2,4558.375468434345,0.01814934174075931,0,52.0,50.0,2.0,65.0,Gold
364,18,3,2129.33,709.78,254.65,5,1.67,66,1,4,2129.33,4258.66,0,2,4237.565890714286,0.013815107670175353,0,48.0,55.0,1.0,65.0,Gold
365,19,2,1382.02,691.01,118.86,5,2.5,36,1,3,1382.02,2764.04,0,1,2768.583439468865,0.018362597139489675,0,31.0,54.0,2.0,58.0,Silver
366,98,3,219.53,73.18,45.14,4,1.33,31,1,2,219.53,439.06,1,0,439.9031076839827,0.9880981404958677,1,4.0,40.0,99.0,14.0,Bronze
367,21,4,2769.39,692.35,652.31,9,2.25,18,0,4,2769.39,4154.1,0,2,4148.6321828571445,0.020315030745407397,0,47.0,66.0,2.0,68.0,Gold
368,58,2,1391.39,695.7,786.71,5,2.5,42,0,4,1391.39,2782.78,0,1,2781.1478968498177,0.04473719683481777,0,31.0,60.0,4.0,59.0,Silver
369,41,2,448.34,224.17,288.54,4,2.0,49,0,2,448.34,896.68,0,0,895.2708685714285,0.020285226114059952,0,10.0,43.0,2.0,46.0,Silver
370,37,4,1170.82,292.71,231.52,6,1.5,67,0,5,1170.82,1756.2599999999998,0,1,1757.8522363492061,0.017353832123477853,0,20.0,63.0,2.0,56.0,Silver
371,234,2,1330.14,665.07,828.43,4,2.0,30,0,2,1330.14,2660.28,1,1,2651.4786628138536,0.977138415926034,1,30.0,43.0,98.0,26.0,Bronze
372,69,2,289.2,144.6,166.1,3,1.5,61,1,3,289.2,578.4,1,0,585.3202138888887,0.9754813414204873,1,6.0,43.0,98.0,16.0,Bronze
373,458,3,690.89,230.3,101.82,5,1.67,33,0,4,690.89,1381.78,1,0,1396.5680231746032,0.9855163065083704,1,15.0,55.0,99.0,23.0,Bronze
374,38,3,4638.57,1546.19,1146.82,7,2.33,51,1,6,4638.57,9277.14,0,2,8734.97326396825,0.05750049652432969,0,100.0,74.0,6.0,90.0,Platinum
375,6,6,2202.78,367.13,356.65,9,1.5,54,1,4,2202.78,2202.7799999999997,0,2,2197.676262943723,0.0505303262688232,0,25.0,67.0,5.0,59.0,Silver
376,76,4,2833.18,708.3,349.58,9,2.25,19,1,4,2833.18,4249.799999999999,1,2,4245.709880238094,0.8821572652359656,1,48.0,66.0,88.0,43.0,Silver
377,298,2,446.23,223.12,61.88,3,1.5,26,1,2,446.23,892.46,1,0,896.5173804761906,0.9657363577084352,1,10.0,37.0,97.0,16.0,Bronze
378,96,2,1176.64,588.32,50.12,6,3.0,35,1,3,1176.64,2353.28,1,1,2374.4676290476195,0.9894629627323779,1,27.0,60.0,99.0,29.0,Bronze
379,105,6,2790.47,465.08,271.42,9,1.5,52,0,5,2790.47,2790.48,1,2,2786.226185238096,0.9729643451024873,1,31.0,73.0,97.0,35.0,Bronze
380,23,4,1614.78,403.7,144.78,9,2.25,42,1,4,1614.78,2422.2,0,1,2430.6797101587294,0.028847477143130056,0,27.0,66.0,3.0,60.0,Gold
381,25,2,1130.48,565.24,48.22,5,2.5,65,0,2,1130.48,2260.96,0,1,2267.5829076190475,0.018313164706339414,0,25.0,48.0,2.0,54.0,Silver
382,57,2,147.03,73.52,18.24,2,1.0,25,0,1,147.03,294.06,0,0,320.67078411255426,0.031064802016358476,0,3.0,26.0,3.0,38.0,Bronze
383,193,1,65.86,65.86,0.0,1,1.0,26,0,1,65.86,131.72,1,0,126.87601103174616,0.9178502494727425,1,1.0,21.0,92.0,9.0,Bronze
384,48,2,321.31,160.66,43.03,2,1.0,68,0,2,321.31,642.62,0,0,633.4716243695194,0.07161103314236118,0,7.0,32.0,7.0,40.0,Silver
385,43,4,747.42,186.86,229.32,6,1.5,25,0,3,747.42,1121.16,0,0,1111.050182316018,0.020291584816697822,0,12.0,52.0,2.0,50.0,Silver
386,24,1,132.12,132.12,0.0,1,1.0,58,1,1,132.12,264.24,0,0,264.2268664285713,0.08756592122847343,0,2.0,21.0,9.0,34.0,Bronze
387,215,4,1581.62,395.4,251.65,9,2.25,57,1,4,1581.62,2372.3999999999996,1,1,2370.91218984127,0.9723540560904983,1,27.0,66.0,97.0,32.0,Bronze
388,2,3,1194.32,398.11,347.0,5,1.67,49,1,4,1194.32,2388.64,0,1,2389.167161666667,0.014396481328859997,0,27.0,55.0,1.0,57.0,Silver
389,39,3,1662.37,554.12,700.37,6,2.0,61,0,5,1662.37,3324.7200000000003,0,1,3332.0531174458897,0.0,0,38.0,64.0,0.0,64.0,Gold
390,2,4,3639.61,909.9,437.74,9,2.25,20,1,6,3639.61,5459.4,0,2,5463.144137460319,0.04986952295618412,0,62.0,77.0,5.0,76.0,Gold
391,28,1,78.68,78.68,0.0,1,1.0,64,0,1,78.68,157.36,0,0,164.87956269841274,0.05297813384200763,0,1.0,21.0,5.0,35.0,Bronze
392,2,3,553.27,184.42,81.04,6,2.0,60,1,4,553.27,1106.52,0,0,1056.1323425541134,0.007405063291139241,0,11.0,59.0,1.0,52.0,Silver
393,52,3,2794.54,931.51,758.92,7,2.33,60,0,5,2794.54,5589.0599999999995,0,2,5591.373035,0.044428769996188444,0,64.0,68.0,4.0,75.0,Gold
394,37,2,1353.25,676.62,451.79,6,3.0,20,1,6,1353.25,2706.5,0,1,2720.930846349207,0.04449879200386742,0,31.0,76.0,4.0,64.0,Gold
395,67,2,838.62,419.31,313.66,3,1.5,47,0,3,838.62,1677.24,1,0,1672.1805988095234,0.9701595020356472,1,19.0,43.0,97.0,21.0,Bronze
396,4,2,1132.04,566.02,499.19,5,2.5,27,0,3,1132.04,2264.08,0,1,2264.3061576190476,0.017731323996914974,0,25.0,54.0,2.0,56.0,Silver
397,91,1,690.54,690.54,0.0,3,3.0,21,1,2,690.54,1381.08,1,0,1414.2919739682538,0.9872072832266966,1,16.0,49.0,99.0,21.0,Bronze
398,195,1,489.23,489.23,0.0,3,3.0,20,1,3,489.23,978.46,1,0,980.8649537301587,0.9798423201454366,1,11.0,55.0,98.0,22.0,Bronze
399,9,2,1628.21,814.1,1028.42,4,2.0,31,1,4,1628.21,3256.42,0,1,3251.045869365079,0.02800630988990432,0,37.0,54.0,3.0,60.0,Gold
400,13,3,1219.52,406.51,402.45,7,2.33,50,1,5,1219.52,2439.04,0,1,2434.0445831746024,0.016059761152752525,0,27.0,68.0,2.0,61.0,Gold
401,90,4,1007.31,251.83,260.68,8,2.0,66,1,5,1007.31,1510.98,1,1,1514.7888792857152,0.9831658236190767,1,17.0,69.0,98.0,28.0,Bronze
402,16,1,266.54,266.54,0.0,2,2.0,21,1,2,266.54,533.08,0,0,528.3683360317459,0.04046355671497075,0,5.0,38.0,4.0,42.0,Silver
403,434,2,575.8,287.9,229.7,5,2.5,68,1,4,575.8,1151.6,1,0,1148.9022015079363,0.9751204052574642,1,13.0,60.0,98.0,24.0,Bronze
404,226,2,307.69,153.84,163.21,4,2.0,61,0,3,307.69,615.38,1,0,618.7673238589189,0.9643700857762988,1,6.0,48.0,96.0,18.0,Bronze
405,8,3,1572.53,524.18,292.42,5,1.67,18,1,3,1572.53,3145.06,0,1,3146.9105895238104,0.028913054385640815,0,36.0,50.0,3.0,58.0,Silver
406,110,7,3269.13,467.02,792.1,10,1.43,22,0,5,3269.13,2802.12,1,2,2800.8936297619052,0.9244257753587035,1,32.0,77.0,92.0,38.0,Bronze
407,520,2,577.61,288.8,138.95,4,2.0,51,1,2,577.61,1155.22,1,0,1146.3482265079363,0.9941637010676156,1,13.0,43.0,99.0,18.0,Bronze
408,359,1,882.15,882.15,0.0,1,1.0,31,1,1,882.15,1764.3,1,1,1807.705533015872,0.9855503666179495,1,20.0,21.0,99.0,15.0,Bronze
409,49,2,667.74,333.87,81.73,6,3.0,64,0,4,667.74,1335.48,0,0,1329.321296904762,0.05993106129444939,0,15.0,65.0,6.0,54.0,Silver
410,13,4,3444.01,861.0,1061.39,8,2.0,56,0,4,3444.01,5166.0,0,2,5177.001535613275,0.024241023561928053,0,59.0,63.0,2.0,72.0,Gold
411,31,1,56.77,56.77,0.0,1,1.0,28,1,1,56.77,113.54,0,0,117.0714723376624,0.06837914465415143,0,1.0,21.0,7.0,35.0,Bronze
412,3,4,1827.03,456.76,322.49,7,1.75,61,0,6,1827.03,2740.56,0,2,2739.785276623378,0.034143292010732025,0,31.0,72.0,3.0,63.0,Gold
413,62,2,767.28,383.64,95.15,5,2.5,67,1,3,767.28,1534.56,1,0,1533.6356691269843,0.9540019842048327,1,17.0,54.0,95.0,24.0,Bronze
414,60,4,3004.28,751.07,852.92,5,1.25,34,0,3,3004.28,4506.42,0,2,4497.957960714287,0.014344827586206896,0,51.0,50.0,1.0,65.0,Gold
415,15,2,2391.86,1195.93,516.6,4,2.0,49,1,3,2391.86,4783.72,0,2,4776.151856355311,0.04793018576368388,0,54.0,48.0,5.0,64.0,Gold
416,43,1,208.62,208.62,0.0,2,2.0,50,0,2,208.62,417.24,0,0,419.87541584415595,0.029205713119354253,0,4.0,38.0,3.0,42.0,Silver
417,199,1,318.63,318.63,0.0,3,3.0,59,1,3,318.63,637.26,1,0,650.4014486507934,0.9630026207427659,1,7.0,55.0,96.0,20.0,Bronze
418,90,2,719.18,359.59,456.66,3,1.5,59,0,2,719.18,1438.36,1,0,1437.1646735714285,0.9841114922689358,1,16.0,37.0,98.0,18.0,Bronze
419,107,2,464.91,232.46,119.42,5,2.5,49,0,3,464.91,929.82,1,0,929.6527057070708,0.9869072760127439,1,10.0,54.0,99.0,20.0,Bronze
420,240,2,368.06,184.03,176.28,2,1.0,62,0,2,368.06,736.12,1,0,741.0348717965369,0.992488406862124,1,8.0,32.0,99.0,13.0,Bronze
421,180,2,1984.09,992.04,1319.06,2,1.0,33,1,2,1984.09,3968.18,1,2,3910.2460278571434,0.9908975697881607,1,44.0,32.0,99.0,28.0,Bronze
422,231,2,1390.81,695.4,704.0,5,2.5,52,1,3,1390.81,2781.62,1,1,2780.571730183151,0.9760175845811174,1,31.0,54.0,98.0,29.0,Bronze
423,141,2,2529.4,1264.7,287.09,4,2.0,43,1,3,2529.4,5058.8,1,2,5095.886238701298,0.9713755639149444,1,58.0,48.0,97.0,38.0,Bronze
424,32,2,1233.68,616.84,663.61,2,1.0,25,0,2,1233.68,2467.36,0,1,2490.9071589682535,0.06071781594653422,0,28.0,32.0,6.0,49.0,Silver
425,39,3,802.68,267.56,177.75,6,2.0,67,0,3,802.68,1605.36,0,0,1603.958824278499,0.0,0,18.0,53.0,0.0,53.0,Silver
426,364,5,3238.37,647.67,373.47,12,2.4,43,1,6,3238.37,3886.0199999999995,1,2,3877.653911702744,0.8940057680631451,1,44.0,84.0,89.0,46.0,Silver
427,61,2,638.03,319.02,10.59,6,3.0,21,0,4,638.03,1276.06,1,0,1279.5785288888887,0.8272791207386699,1,14.0,65.0,83.0,30.0,Bronze
428,207,1,743.04,743.04,0.0,3,3.0,21,1,3,743.04,1486.08,1,0,1470.356801984127,0.993013985862098,1,16.0,55.0,99.0,23.0,Bronze
429,18,4,1654.95,413.74,155.35,9,2.25,61,1,3,1654.95,2482.44,0,1,2492.2347335064937,0.0069843300287815826,0,28.0,61.0,1.0,59.0,Silver
430,14,4,1519.01,379.75,247.71,9,2.25,54,0,5,1519.01,2278.5,0,1,2268.09911952381,0.02023523983608151,0,25.0,72.0,2.0,61.0,Gold
431,122,2,306.4,153.2,16.6,2,1.0,20,1,1,306.4,612.8,1,0,614.858564119214,0.9413278429632613,1,6.0,26.0,94.0,12.0,Bronze
432,328,1,1137.39,1137.39,0.0,2,2.0,27,1,2,1137.39,2274.78,1,1,2270.019727611833,0.9960225697881607,1,25.0,38.0,100.0,21.0,Bronze
433,31,2,951.25,475.62,534.69,2,1.0,64,1,2,951.25,1902.5,0,1,1891.283885634921,0.03055153498597079,0,21.0,32.0,3.0,47.0,Silver
434,2,2,185.43,92.72,26.54,4,2.0,50,0,2,185.43,370.86,0,0,414.4143676839825,0.08760186577395508,0,4.0,43.0,9.0,42.0,Silver
435,127,2,666.96,333.48,138.82,2,1.0,66,0,2,666.96,1333.92,1,0,1330.4578802380952,0.9893552159675658,1,15.0,32.0,99.0,16.0,Bronze
436,52,6,2631.17,438.53,144.84,15,2.5,31,1,5,2631.17,2631.18,0,2,2631.007259285715,0.006512743814509201,0,30.0,84.0,1.0,67.0,Gold
437,111,1,1513.78,1513.78,0.0,1,1.0,68,0,1,1513.78,3027.56,1,1,3031.6258099422803,0.9897947512151555,1,34.0,21.0,99.0,20.0,Bronze
438,14,4,1934.98,483.74,495.96,10,2.5,58,0,6,1934.98,2902.44,0,2,2905.8537612698415,0.007228908559012881,0,33.0,80.0,1.0,67.0,Gold
439,52,2,239.09,119.54,126.31,2,1.0,30,0,1,239.09,478.18,0,0,471.11571760461754,0.08679618226600987,0,5.0,26.0,9.0,37.0,Bronze
440,60,2,1350.13,675.06,918.11,3,1.5,18,1,2,1350.13,2700.26,0,1,2703.8938106349215,0.03351204656253985,0,30.0,37.0,3.0,52.0,Silver
441,226,3,2230.17,743.39,775.23,7,2.33,37,0,4,2230.17,4460.34,1,2,4459.448259278501,0.9849786973157414,1,51.0,62.0,98.0,40.0,Silver
442,318,1,116.36,116.36,0.0,1,1.0,65,1,1,116.36,232.72,1,0,230.18583999999993,0.9741559403045177,1,2.0,21.0,97.0,8.0,Bronze
443,47,2,1506.92,753.46,1018.09,2,1.0,22,1,2,1506.92,3013.84,0,1,3030.36033482684,0.04573174342638973,0,34.0,32.0,5.0,52.0,Silver
444,368,1,1001.38,1001.38,0.0,2,2.0,28,0,1,1001.38,2002.76,1,1,2008.2017579426129,0.9528187520541705,1,22.0,33.0,95.0,20.0,Bronze
445,5,3,1018.32,339.44,479.4,5,1.67,23,1,3,1018.32,2036.6399999999999,0,1,2035.6727727777782,0.009669368370470461,0,23.0,50.0,1.0,54.0,Silver
446,226,4,1363.19,340.8,177.87,8,2.0,33,1,5,1363.19,2044.8000000000002,1,1,2042.6454160317464,0.9674790560904983,1,23.0,69.0,97.0,31.0,Bronze
447,94,2,365.01,182.5,216.74,4,2.0,61,0,4,365.01,730.02,1,0,720.4642191774893,0.972852984166074,1,8.0,54.0,97.0,20.0,Bronze
448,316,1,370.8,370.8,0.0,2,2.0,27,1,2,370.8,741.6,1,0,753.3822863492065,0.9833799023711178,1,8.0,38.0,98.0,15.0,Bronze
449,35,2,1033.22,516.61,702.09,3,1.5,60,0,3,1033.22,2066.44,0,1,2082.0772719841275,0.0623408589701989,0,23.0,43.0,6.0,50.0,Silver
450,5,7,6241.56,891.65,816.1,15,2.14,60,0,5,6241.56,5349.9,0,2,5352.4538795238095,0.0664437643587549,0,61.0,85.0,7.0,78.0,Gold
451,554,1,508.86,508.86,0.0,3,3.0,46,0,3,508.86,1017.72,1,0,1008.837565858586,0.9811667067770415,1,11.0,55.0,98.0,22.0,Bronze
452,373,1,318.1,318.1,0.0,1,1.0,50,1,1,318.1,636.2,1,0,656.070777222222,0.9770694752016295,1,7.0,21.0,98.0,10.0,Bronze
453,124,4,2599.43,649.86,992.17,8,2.0,45,0,5,2599.43,3899.16,1,2,3899.2837183694105,0.990788844183334,1,44.0,69.0,99.0,39.0,Bronze
454,480,1,1616.26,1616.26,0.0,3,3.0,47,0,2,1616.26,3232.52,1,1,3334.768592164503,0.9985090909090908,1,38.0,49.0,100.0,30.0,Bronze
455,5,3,465.56,155.19,131.16,5,1.67,28,1,3,465.56,931.12,0,0,859.3982426911975,0.01822542460113227,0,9.0,50.0,2.0,48.0,Silver
456,9,4,2375.39,593.85,257.52,12,3.0,18,0,6,2375.39,3563.1000000000004,0,2,3551.9104386507943,0.014591561548499348,0,40.0,86.0,1.0,72.0,Gold
457,312,2,337.34,168.67,143.23,4,2.0,49,0,3,337.34,674.68,1,0,677.1503085064936,0.9744498026806504,1,7.0,48.0,97.0,18.0,Bronze
458,56,7,2543.57,363.37,273.88,16,2.29,20,0,6,2543.57,2180.2200000000003,0,2,2191.393362943723,0.04136842105263158,0,25.0,92.0,4.0,66.0,Gold
459,110,1,968.77,968.77,0.0,1,1.0,24,0,1,968.77,1937.54,1,1,2024.3004565140413,0.9871550632911392,1,23.0,21.0,99.0,16.0,Bronze
460,259,3,1477.95,492.65,539.11,8,2.67,51,0,5,1477.95,2955.8999999999996,1,1,2956.256992698413,0.9906749654714713,1,33.0,72.0,99.0,35.0,Bronze
461,98,2,2715.18,1357.59,1420.25,5,2.5,52,1,4,2715.18,5430.36,1,2,5400.250625238095,0.9699403932937105,1,62.0,60.0,97.0,44.0,Silver
462,264,1,1140.4,1140.4,0.0,3,3.0,54,0,3,1140.4,2280.8,1,1,2291.898322135643,0.9908378899021487,1,26.0,55.0,99.0,27.0,Bronze
463,372,1,1162.1,1162.1,0.0,3,3.0,26,0,3,1162.1,2324.2,1,1,2438.68246929293,0.9915983606557377,1,27.0,55.0,99.0,28.0,Bronze
464,5,2,906.23,453.12,44.29,4,2.0,20,0,3,906.23,1812.46,0,1,1810.0767673015878,0.02434077577484418,0,20.0,48.0,2.0,52.0,Silver
465,7,3,2540.27,846.76,905.98,7,2.33,61,1,3,2540.27,5080.54,0,2,5072.2774960367415,0.016283987915407857,0,58.0,57.0,2.0,70.0,Gold
466,97,2,921.14,460.57,128.69,5,2.5,51,0,4,921.14,1842.28,1,1,1850.5447835714292,0.9806147405738266,1,21.0,60.0,98.0,27.0,Bronze
467,35,2,484.1,242.05,162.69,3,1.5,60,0,3,484.1,968.2,0,0,964.2302736435784,0.06597494987928981,0,10.0,43.0,7.0,45.0,Silver
468,31,2,1876.3,938.15,754.3,2,1.0,42,0,2,1876.3,3752.6,0,2,3770.296968968254,0.06356798503950753,0,43.0,32.0,6.0,55.0,Silver
469,322,1,486.9,486.9,0.0,1,1.0,23,0,1,486.9,973.8,1,0,973.7670334920639,0.9874050632911393,1,11.0,21.0,99.0,11.0,Bronze
470,26,4,2071.42,517.86,298.1,10,2.5,53,0,6,2071.42,3107.16,0,2,3105.582384444445,0.007228908559012881,0,35.0,80.0,1.0,68.0,Gold
471,164,3,1119.34,373.11,298.08,5,1.67,62,0,3,1119.34,2238.66,1,1,2233.6572884920633,0.9909578768280188,1,25.0,50.0,99.0,25.0,Bronze
472,337,2,131.58,65.79,24.82,2,1.0,59,0,1,131.58,263.16,1,0,247.40721595238097,0.967832690790549,1,2.0,26.0,97.0,10.0,Bronze
473,37,2,1019.59,509.8,541.35,4,2.0,41,0,3,1019.59,2039.18,0,1,2042.604286269841,0.016734616198784337,0,23.0,48.0,2.0,53.0,Silver
474,23,2,244.14,122.07,65.32,2,1.0,42,1,2,244.14,488.28,0,0,483.3423074458875,0.014310870190026135,0,5.0,32.0,1.0,41.0,Silver
475,75,2,313.72,156.86,30.91,2,1.0,27,1,2,313.72,627.44,1,0,624.1460094549891,0.978412257712177,1,7.0,32.0,98.0,13.0,Bronze
476,118,6,4123.33,687.22,618.36,10,1.67,31,1,4,4123.33,4123.32,1,2,4142.399486904764,0.9453392374083002,1,47.0,69.0,95.0,41.0,Silver
477,45,4,1013.96,253.49,267.58,8,2.0,46,0,4,1013.96,1520.94,0,1,1516.787040238096,0.019886463497905883,0,17.0,63.0,2.0,55.0,Silver
478,153,2,405.45,202.73,43.11,5,2.5,65,1,3,405.45,810.9,1,0,809.744306940837,0.9840019842048328,1,9.0,54.0,98.0,20.0,Bronze
479,74,2,1598.9,799.45,594.62,4,2.0,61,1,2,1598.9,3197.8,1,1,3208.2046668253984,0.9867330677290836,1,36.0,43.0,99.0,28.0,Bronze
480,58,6,2148.14,358.02,570.95,8,1.33,18,1,5,2148.14,2148.12,0,2,2139.3188149206344,0.017592100633356793,0,24.0,71.0,2.0,60.0,Gold
481,5,4,1681.95,420.49,74.74,7,1.75,46,0,5,1681.95,2522.94,0,1,2532.4666476334787,0.02711280468571125,0,29.0,66.0,3.0,60.0,Gold
482,1,4,1317.35,329.34,273.39,6,1.5,59,1,4,1317.35,1976.04,0,1,1973.3379421428563,0.020972468125622427,0,22.0,58.0,2.0,56.0,Silver
483,162,3,1452.2,484.07,287.67,6,2.0,35,0,5,1452.2,2904.4,1,1,2904.7670112698415,0.9738045141545524,1,33.0,64.0,97.0,33.0,Bronze
484,156,1,702.96,702.96,0.0,2,2.0,20,0,2,702.96,1405.92,1,0,1424.5967589682539,0.9406489129483756,1,16.0,38.0,94.0,20.0,Bronze
485,113,4,3319.23,829.81,450.84,8,2.0,33,0,5,3319.23,4978.86,1,2,4979.483052301588,0.9535158479401763,1,57.0,69.0,95.0,45.0,Silver
486,155,4,2318.85,579.71,529.5,6,1.5,44,1,5,2318.85,3478.26,1,2,3482.4007685714278,0.9394976908008428,1,39.0,63.0,94.0,36.0,Bronze
487,189,2,1620.39,810.2,861.97,6,3.0,56,1,4,1620.39,3240.78,1,1,3328.906127851038,0.9688769842048327,1,38.0,65.0,97.0,36.0,Bronze
488,318,4,2882.28,720.57,695.7,8,2.0,39,0,4,2882.28,4323.42,1,2,4320.213982142861,0.977473420085258,1,49.0,63.0,98.0,39.0,Bronze
489,25,2,735.93,367.96,14.33,5,2.5,42,1,3,735.93,1471.86,0,0,1472.8936341269841,0.019462962732377877,0,16.0,54.0,2.0,52.0,Silver
490,21,2,2018.81,1009.4,398.0,5,2.5,56,0,3,2018.81,4037.62,0,2,4034.0527026923096,0.0326659863070252,0,46.0,54.0,3.0,64.0,Gold
